from_stop_I;to_stop_I;d;duration_avg;n_vehicles;route_I_counts;route_type
1243;3208;414;60.0;70;5:70;3
1244;2025;460;89.4;100;92:100;3
1245;1658;389;65.4;100;92:100;3
1246;2069;545;60.0;231;4:231;0
1246;2207;237;74.8051948051948;231;4:231;0
1248;2542;201;12.76595744680851;47;10:47;3
1249;3277;234;32.608695652173914;46;10:46;3
1250;1333;319;56.666666666666664;90;8:73,18:15,67:1,60:1;3
1251;2298;470;60.0;74;8:74;3
1251;2299;413;120.0;2;60:2;3
1251;2302;569;60.0;17;18:15,67:2;3
1252;1926;317;5.5813953488372094;43;67:2,29:41;3
1253;2214;3725;300.0;1;67:1;3
1253;2311;438;60.0;42;29:41,47:1;3
1254;2512;515;66.0;10;31:10;3
1255;1150;631;120.0;13;31:13;3
1256;2780;1075;120.0;11;27:11;3
1257;3460;438;60.0;11;27:11;3
1258;1729;335;60.0;231;4:231;0
1258;2069;358;60.0;225;4:225;0
1260;1623;247;33.84615384615385;39;17:37,76:1,61:1;3
1261;1946;210;13.846153846153847;39;17:38,61:1;3
1262;3465;160;8.108108108108109;37;13:37;3
1263;3083;177;60.0;44;13:44;3
1264;3549;410;120.0;45;35:45;3
1265;3352;262;49.333333333333336;45;35:45;3
1266;1910;291;60.0;43;33:41,53:2;3
1267;2076;469;8.78048780487805;41;33:41;3
1267;2077;385;60.0;2;53:2;3
1268;2528;241;2.2058823529411766;136;73:2,58:2,69:3,38:35,93:94;3
1269;2882;302;44.08163265306123;98;80:1,69:1,93:95,77:1;3
1269;3404;544;68.78048780487805;41;73:2,52:2,38:37;3
1270;1591;228;54.8936170212766;47;22:47;3
1271;1158;497;78.0;50;22:50;3
1272;2778;250;39.66101694915254;118;24:40,23:78;3
1273;1443;177;2.5641025641025643;117;24:39,23:78;3
1274;2336;422;60.0;45;35:45;3
1275;1986;337;60.0;45;35:45;3
1276;1888;471;18.305084745762713;118;8:73,35:45;3
1277;2016;384;60.0;74;8:74;3
1277;2013;464;72.0;45;35:45;3
1278;1921;407;120.0;41;30:41;3
1278;1922;496;63.39622641509434;53;43:53;3
1279;3281;170;15.714285714285714;42;30:42;3
1279;3492;398;60.0;52;43:52;3
1280;1499;113;60.0;72;41:72;3
1281;1651;277;60.0;73;41:73;3
1282;1811;357;60.0;39;11:39;3
1283;3017;170;7.5;40;48:1,11:39;3
1284;2467;285;60.0;1;48:1;3
1285;2975;288;58.723404255319146;47;16:47;3
1286;3344;360;60.0;45;16:45;3
1287;1289;64;0.0;46;22:46;3
1287;1287;0;45.333333333333336;45;35:45;3
1287;3063;560;60.0;45;35:45;3
1288;3120;285;60.0;90;35:45,22:45;3
1289;1288;90;0.0;45;22:45;3
1290;1130;290;52.63157894736842;57;40:56,59:1;3
1291;1944;371;64.21052631578948;57;40:55,86:1,71:1;3
1292;1417;641;93.19148936170212;47;32:47;3
1293;1447;485;30.0;50;32:50;3
1294;2147;447;60.0;167;1:167;0
1296;3231;153;7.0344827586206895;145;50:2,92:100,30:43;3
1297;1181;425;66.7605633802817;142;92:101,30:41;3
1298;3099;278;30.0;32;57:2,37:30;3
1299;2474;250;60.0;32;57:1,37:31;3
1300;2796;243;60.0;29;94:29;3
1301;2536;591;60.0;28;94:28;3
1302;2632;407;69.23076923076923;13;31:13;3
1303;2230;330;60.0;10;31:10;3
1304;1478;341;60.0;37;58:2,38:35;3
1305;2569;226;9.473684210526315;38;77:1,38:37;3
1306;1535;300;58.333333333333336;72;41:72;3
1307;3157;915;92.8;75;41:75;3
1308;2999;228;78.33333333333333;36;27:11,39:25;3
1309;2478;516;60.0;37;27:11,39:26;3
1310;3109;623;60.0;32;39:32;3
