from_stop_I;to_stop_I;d;duration_avg;n_vehicles;route_I_counts
4306;4310;1874;720.0;14;545:14
4307;4308;1989;600.0;83;552:83
4308;4307;1989;600.0;83;546:83
4308;4311;7679;1080.0;26;547:26
4309;2058;11090;1560.0;22;549:22
4310;4313;2230;600.0;14;545:14
4310;4306;1874;720.0;14;551:14
4313;4310;2230;600.0;14;551:14
2057;2058;7809;1200.0;74;290:74
2058;2057;7809;1200.0;72;291:72
2058;4309;11090;1560.0;21;550:21
4311;4308;7679;1080.0;27;548:27
