stop_I;lat;lon;name
116;38.753794;-9.130617;AV. ALM. GAGO COUTINHO
117;38.745194;-9.131549;AV. ALM. GAGO COUTINHO
118;38.745694;-9.131128;AV. ALM. GAGO COUTINHO
119;38.728781;-9.134784;AV. ALM. REIS/MARQUES DA SILVA
120;38.726012;-9.134327;AV. ALM. REIS/RUA DE ANGOLA
121;38.726423;-9.135573;AV. ALM. REIS/RUA DE ANGOLA
122;38.725575;-9.134932;AV. ALM. REIS/RUA DE ANGOLA
123;38.725579;-9.135092;AV. ALM. REIS/RUA DE ANGOLA
124;38.738366;-9.217766;AV. ALMEIDA GARRET
125;38.738262;-9.217939;AV. ALMEIDA GARRET
126;38.717485;-9.157329;AV. ÁLVARES CABRAL
127;38.718338;-9.156946;AV. ÁLVARES CABRAL
128;38.717691;-9.157169;AV. ÁLVARES CABRAL
129;38.745335;-9.152417;AV. ÁLVARO PAIS
130;38.729131;-9.149321;AV. ANTÓNIO AUGUSTO AGUIAR
131;38.728985;-9.14957;AV. ANTÓNIO AUGUSTO AGUIAR
132;38.738221;-9.139942;AV. ANTÓNIO JOSÉ DE ALMEIDA
133;38.752088;-9.121311;AV. AVELINO TEIXEIRA DA MOTA
134;38.752117;-9.120855;AV. AVELINO TEIXEIRA DA MOTA
135;38.76811;-9.109065;AV. BERLIM (Pç Baden Powell)
136;38.7077;-9.225723;AV. BOMBEIROS DE ALGÉS
137;38.707337;-9.225596;AV. BOMBEIROS DE ALGÉS
138;38.705725;-9.226824;AV. BOMBEIROS DE ALGÉS-CINEMA
139;38.705295;-9.226756;AV. BOMBEIROS DE ALGÉS-CINEMA
140;38.774126;-9.125878;AV. C DO AEROPORTO
141;38.774514;-9.126151;AV. C DO AEROPORTO
142;38.774244;-9.152181;AV. CARLOS PAREDES
143;38.774409;-9.151747;AV. CARLOS PAREDES
144;38.762674;-9.119387;AV. CIDADE LOURENÇO MARQUES
145;38.762622;-9.119658;AV. CIDADE LOURENÇO MARQUES
146;38.767407;-9.119318;AV. CIDADE LOURENÇO MARQUES
147;38.766903;-9.119888;AV. CIDADE LOURENÇO MARQUES
148;38.768162;-9.11979;AV. CIDADE LOURENÇO MARQUES
