stop_I;lat;lon;name
158;-23.60130263;-70.37706614;Los Leones / Pantaleón Cortes
159;-23.60319024;-70.37763476;Los Leones / Irarrázaval
160;-23.60894141;-70.37790298;Los Leones / Isabel La Católica
161;-23.61707126;-70.37667453;General Oscar Bonilla / Pto Natales
162;-23.62003012;-70.38063884;Paihuano / Achao
163;-23.62368683;-70.38071394;Pto Natales / Freirina
164;-23.6260312;-70.38178682;Domingo Faustino Sarmiento / Inés de Suárez
165;-23.63954122;-70.3824842;Circunvalación Padre Alberto Hurtado / Buenos Aires
166;-23.64373794;-70.38379312;Circunvalación Padre Alberto Hurtado / Timonel Vargas
167;-23.64881904;-70.3853488;Circunvalación / Ecuador
168;-23.65142339;-70.3860569;Circunvalación Padre Alberto Hurtado / Lautaro
169;-23.66090672;-70.38886786;Circunvalación Padre Alberto Hurtado / Teniente Luis Uribe
170;-23.66463108;-70.39084196;Circunvalación Padre Alberto Hurtado / Leucotón
171;-23.66382529;-70.39393187;Araucanía / Andres Sabella
172;-23.6578112;-70.39136767;Andrés Sabella / Maipú
173;-23.65594403;-70.38993001;Andrés Sabella / Arturo Prat
174;-23.65039148;-70.38924336;Andrés Sabella / Tte. Ernesto Riquelme
175;-23.64622446;-70.3913033;Covadonga Nva / Manuel Antonio Matta
176;-23.64913353;-70.39525151;Manuel Antonio Matta / Arturo Prat
177;-23.65021458;-70.39517641;Arturo Prat / José Santos Ossa
178;-23.65257322;-70.39736509;Teniente Luis Uribe / José Santos Ossa
179;-23.65272063;-70.39412498;Esmeralda / Baquedano
180;-23.65202287;-70.39791226;Teniente Luis Uribe / Sotomayor
181;-23.65179684;-70.39854527;Manuel Antonio Matta / Teniente Luis Uribe
182;-23.65247003;-70.39940894;Manuel Antonio Matta / Veintiuno de Mayo
183;-23.65355597;-70.40070176;Manuel Antonio Matta / Copiapó
184;-23.65686779;-70.4017961;José Miguel Carrera / Aconcagua
185;-23.66783207;-70.40464729;Angamos / Los Inmigrantes
186;-23.69186943;-70.42104066;República de Croacia
187;-23.68222943;-70.41409135;República de Croacia / Cuartel General I del Ejercito
188;-23.69235895;-70.42096853;República de Croacia / Regimiento Reforzado
189;-23.66470478;-70.39814293;Argentina / Díaz Gana
190;-23.65181158;-70.3968662;José Santos Ossa / Maipú
191;-23.65113839;-70.39595962;José Santos Ossa / Baquedano
192;-23.65044062;-70.39506912;José Santos Ossa / Arturo Prat
193;-23.64838661;-70.3924942;José Santos Ossa / Serrano
194;-23.64767409;-70.39164126;José Santos Ossa / Riquelme
195;-23.64710407;-70.38906634;Av. Andrés Sabella / 14 de Febrero
196;-23.64979199;-70.38921654;Andrés Sabella / Riquelme
197;-23.65292701;-70.38969398;Andrés Sabella / Simón Bolívar
198;-23.65638134;-70.39052546;Andrés Sabella / Quebrada Baquedano
199;-23.66135876;-70.39295018;Diagonal Sur / Lientur
200;-23.66603137;-70.3929019;Diagonal Sur / Pasaje Mirador
201;-23.66668975;-70.39209187;Circunvalación Padre Alberto Hurtado / Osvaldo Mendoza
202;-23.66543195;-70.39119065;Circunvalación Padre Alberto Hurtado / Teniente Urbina
203;-23.66395795;-70.39036989;Av. Circunvalación Padre Hurtado / Tegualda
204;-23.661629;-70.3891629;Circunvalación Padre Alberto Hurtado / Hernán Mery
205;-23.65720683;-70.38684547;Av. Circunvalación Padre Hurtado / Sucre
206;-23.65104994;-70.38588524;Av. Circunvalación Padre Hurtado / Covadonga
207;-23.64534976;-70.38418472;Av. Circunvalación Padre Hurtado / Ingeniero Mutilla
208;-23.64065184;-70.38266659;Circunvalación Padre Alberto Hurtado / Huanchaca
209;-23.63347688;-70.37930846;Av. Circunvalación Padre Alberto Hurtado / Quito
210;-23.63216961;-70.37752748;Sicilia
211;-23.62988679;-70.37735849;Sicilia / Paraguay
212;-23.62868761;-70.37893831;Pdte. Salvador Allende / Calle A
213;-23.62864829;-70.38110286;Presidente Salvador Allende / Colon
214;-23.6258469;-70.38178682;Domingo Faustino Sarmiento/ Pto. Natales
215;-23.62367946;-70.38064689;Pto Natales / Freirina
216;-23.61889476;-70.38170635;Card Carlos Oviedo Cavada / Vicuña
217;-23.6151052;-70.37877202;Rancagua / Pto. Montt
218;-23.61423029;-70.37767231;General Oscar Bonilla / Cancha Rayada
219;-23.611753;-70.37810147;Gral Oscar Bonilla / 20 de Agosto
220;-23.60642469;-70.37776351;Los Leones / Abate Molina
221;-23.60360807;-70.37765086;Los Leones / Irarrázaval
222;-23.59956246;-70.37672282;Los Leones / Juvenal Morla
223;-23.59152001;-70.37864864;General Oscar Bonilla / Clodomiro Rozas
224;-23.58424895;-70.37901878;General Oscar Bonilla / Ignacio Carrera Pinto
225;-23.57812303;-70.37952304;General Oscar Bonilla / Río Lircay
226;-23.57568931;-70.37972689;General Oscar Bonilla / Arturo Pérez Canto
227;-23.57282532;-70.3798905;General Oscar Bonilla / Vladimir Saavedra Nte
228;-23.56989735;-70.38079441;Gral Oscar Bonilla / Mario Silva Iriarte
229;-23.57038904;-70.3826344;Huamachuco / Félix García
230;-23.5732162;-70.38214088;Huamachuco / Vladimir Saavedra
231;-23.57649564;-70.39075077;Arturo Pérez Canto / Pedro Aguirre Cerda
232;-23.56842228;-70.39080441;Av. Pedro Aguirre Cerda / Lomas del Sur
233;-23.55151677;-70.39575577;Oficina Francisco Puelma / Rica Aventura
234;-23.55891258;-70.39518714;Rica Aventura / Av. Ascotan
235;-23.5844161;-70.39031625;Pedro Aguirre Cerda / Los cipreses
236;-23.59493664;-70.38974226;Pedro Aguirre Cerda / Juan Gutenberg
237;-23.59851048;-70.39134622;Onix / El Yodo
238;-23.60022117;-70.39089561;El Yodo / Artesanía
239;-23.60485172;-70.39069176;Calle Iquique / Colorado
240;-23.61726786;-70.38859426;Paihuano / Ollague
241;-23.60619366;-70.39076149;Calle Iquique / Victoria
242;-23.60862191;-70.38870692;Pedro Aguirre Cerda / Los Caimanes
243;-23.61016043;-70.38504303;Azapa / Coloso
244;-23.61230842;-70.38286507;Antonio Rendic / Isabel Riquelme
245;-23.62328381;-70.37580013;Oscar Bonilla / Huasco
246;-23.62203051;-70.37565529;General Oscar Bonilla / Victor Jara
247;-23.63114247;-70.37561238;Judea / Av. Circunvalación Padre Alberto Hurtado
248;-23.63355551;-70.3759557;Jerusalén / Sicilia
249;-23.63452366;-70.37811756;Quito / Siria
250;-23.63820945;-70.3820765;Av. Circunvalación Padre Alberto Hurtado / Lima
251;-23.64071327;-70.38285166;Padre Alberto Hurtado / Huanchaca
252;-23.64768392;-70.38499206;Circunvalación / Tres Norte
253;-23.64956349;-70.38556606;Circunvalación Padre Alberto Hurtado / Guayaquil
254;-23.65552145;-70.38668454;Circunvalación Padre Alberto Hurtado / Las Brisas
255;-23.6666357;-70.39289117;Diagonal Sur
256;-23.64937922;-70.40055156;Teniente Luis Uribe / San Martín
257;-23.64743822;-70.39837897;San Martín / Arturo Prat
258;-23.64666672;-70.39738655;San Martín / Sucre
259;-23.6417084;-70.39652019;7º de Línea / Nvo Extremo
260;-23.63942082;-70.3958416;Séptimo de Línea / Procurador
261;-23.63839865;-70.39556265;Séptimo de Línea / José Ignacio Zenteno
262;-23.63753619;-70.39352417;Calle Iquique
263;-23.63478904;-70.3936851;Calle Iquique / Quito
264;-23.62857949;-70.39367437;Arica / Tarapacá
265;-23.62922822;-70.38946331;Antonio Rendic / Colombia
266;-23.63320658;-70.38797468;Llanquihue / Venezuela
267;-23.63643291;-70.38777351;Llanquihue / Montevideo
268;-23.63954122;-70.38642168;Card Carlos Oviedo Cavada / Buenos Aires
269;-23.63099995;-70.38468361;Paraguay / Osorno
270;-23.63073456;-70.38089097;Paraguay / El Chaco
271;-23.6284984;-70.38444757;Presidente Salvador Allende / Francisco Puelma
272;-23.62826249;-70.38873911;Presidente Salvador Allende / Agustín Edwards
273;-23.6274319;-70.39313793;Presidente Salvador Allende / Tarapacá
274;-23.63074439;-70.39401233;Calle Iquique / Uruguay
275;-23.63236128;-70.39396405;Calle Iquique / México
276;-23.63769345;-70.39579332;Av. Edmundo Pérez Zujovic / Zenteno
277;-23.63906454;-70.39593279;Séptimo de Línea / Procurador
278;-23.64162486;-70.39676428;Av. Séptimo de Linea / Nuevo Extremo
279;-23.64261752;-70.39708614;Balceda / Club de Yates
280;-23.64515811;-70.39836287;Sucre / Andrónico Abaroa
281;-23.64761512;-70.40048718;Jorge Washington / Maipú
282;-23.64835222;-70.40148497;Jorge Washington / Teniente Uribe
283;-23.65056838;-70.40088952;Teniente Manuel Orella / Almirante Latorre
284;-23.65094675;-70.39928555;Capitán Carlos Condell / Teniente Luis Uribe
285;-23.64883869;-70.39663017;Capitán Carlos Condell /  Capitán Arturo Prat
286;-23.64950698;-70.39423764;Sucre / José Santos Ossa
287;-23.65104011;-70.3928268;Sucre / Esmeralda
288;-23.65221943;-70.39173782;Sucre / Atacama
289;-23.65985032;-70.39303064;Andrés Sabella / 21 de Mayo
290;-23.66389408;-70.39280534;Diagonal Sur / Araucanía
291;-23.66274435;-70.38976908;Circunvalación Padre Alberto Hurtado / Lientur
292;-23.66010583;-70.38821876;Av. Circunvalación Padre Alberto Hurtado / Maipú
293;-23.65540352;-70.38650215;Av. Padre Alberto Hurtado / Las Brisas
294;-23.65385325;-70.38640827;Circunvalación Padre Alberto Hurtado / Los Placeres
295;-23.63516745;-70.37670135;Jerusalén / Uno Oriente
296;-23.62802167;-70.37686229;General Oscar Bonilla / Zeggers
297;-23.62672418;-70.37624002;General Oscar Bonilla / Centenario
298;-23.61345368;-70.3818351;Rancagua / Plumerillo
299;-23.61084858;-70.38374484;Antonio Rendic / San  Miguel
300;-23.61045535;-70.38329959;San Miguel / Las Delicias
301;-23.6113696;-70.38209796;Las Delicias / Portugal
302;-23.61194961;-70.38193166;Isabel Riquelme / Patria Vieja
303;-23.59098907;-70.38965106;Pedro Aguirre Cerda / Los Jacarandaes
304;-23.57899326;-70.39062738;Pedro Aguirre Cerda / Río de Los Cipreses
305;-23.56915982;-70.39083391;Pedro Aguirre Cerda / Lidea Moreno
306;-23.55511146;-70.39539099;Rica Aventura / Oficina Anita
307;-23.55220031;-70.3914696;Pedro Aguirre Cerda / La Coipa
308;-23.56710453;-70.38264513;Pablo Neruda / Los Óxidos (Terminal 104)
309;-23.59714388;-70.37723243;Mateo de Toro y Zambrano / Los Leones
310;-23.60735372;-70.37780106;Av. Los Leones / San Cristóbal
311;-23.62457642;-70.38126647;Pto Natales / Peñuela
312;-23.63188457;-70.38143277;México / Paniri
313;-23.63212047;-70.38608909;México / Bolivia
314;-23.64791979;-70.39378166;Manuel Antonio Matta / Simón Bolívar
315;-23.64775271;-70.39442003;Simón Bolívar / Carlos Condell
316;-23.64688785;-70.39594889;Almirante Juan José Latorre / Sucre
317;-23.64760038;-70.39690375;Almirante Juan José Latorre / Arturo Prat
318;-23.64892714;-70.39843798;Almirante Juan José Latorre / Maipú
319;-23.65440113;-70.4005301;Copiapó / José Santos Ossa
320;-23.66182063;-70.39673746;Argentina / Antonio Poupín
321;-23.66339291;-70.39745092;Argentina / Avelino Contardo
322;-23.66473426;-70.39828241;Argentina / Díaz Gana
323;-23.6732979;-70.40159225;Argentina / Homero Ávila
324;-23.72462867;-70.43645024;Av. Jaime Guzmán Errázuriz / Punta del Sur
325;-23.73777985;-70.44152498;Av. Jaime Guzmán Errázuriz
326;-23.71405962;-70.43330132;Av. Jaime Guzmán Errázuriz / Av. Agustín Samsó Sivori
