stop_I;lat;lon;name
160;44.823164;-0.610782;Docteur Rocaz
161;44.775439;-0.575033;Brignon
162;44.861405;-0.490831;Mirail
163;44.843202;-0.51302;Cornier
164;44.868332;-0.580597;Rigal
165;44.912599;-0.677755;La Landotte
166;44.931114;-0.546049;Petit Peyronnet
167;44.831824;-0.519996;Béraldi
168;44.83912;-0.587626;Manège
169;44.8166;-0.61859;Fauré
170;44.791584;-0.709287;Tartifume
171;44.85982;-0.608527;Pérès
172;44.758827;-0.58292;Les Iris
173;44.856289;-0.628904;Docteur Bert
174;44.89562;-0.562178;Vergne
175;44.957873;-0.512835;Durandeau
176;44.821033;-0.693806;Cazanove
177;44.831708;-0.537251;Etangs
178;44.78529;-0.68261;Radio
179;44.792365;-0.59145;Le Dôme
180;44.814128;-0.700317;Pagneau
181;44.863246;-0.561061;Lewis-Brown
182;44.838547;-0.616926;Place Mondésir
183;44.83102;-0.605068;Hôpital Pellegrin (Grand Maurian)
184;44.850897;-0.52275;Rue de la Paix
185;44.867301;-0.575664;Place Ravezies
186;45.00991;-0.530814;Delacroix
187;44.812219;-0.61613;Mozart
188;44.8562;-0.571092;Berthelot
189;44.858188;-0.678536;La Morandière (av de Magudas)
190;44.948593;-0.605601;Place de l'Eglise
191;44.829233;-0.58707;François de Sourdis
192;44.84055;-0.552426;Collège L. Lenoir
193;44.824872;-0.563566;Billaudel (rue Malbec)
194;44.829726;-0.567598;Capucins
195;44.791487;-0.633325;Serpent
196;44.874703;-0.698506;Roux
197;44.824528;-0.59932;Privat
198;44.805197;-0.58037;Sévène
199;44.858476;-0.669013;Le Haillan Rostand (av de Magudas)
200;44.790107;-0.649803;AFPA Pessac
201;44.894979;-0.638901;Les Jalles
202;44.865245;-0.665476;Mermoz
203;44.819451;-0.697463;Tournesol
204;44.793145;-0.617345;Le B.E.C
205;44.838064;-0.509924;Berlioz
206;44.819528;-0.543853;Cité SNCF
207;44.869632;-0.605572;Les Ecus
208;44.865799;-0.59065;Chanzy
209;44.762289;-0.728152;Z.I de Cestas
210;44.916404;-0.683447;Stade Municipal
211;44.860588;-0.612062;Verdun
212;44.826771;-0.658278;Pradas
213;44.880668;-0.685563;Ste Christine
214;44.831684;-0.693886;Météo France
215;44.81732;-0.507311;Vialle
216;44.875088;-0.630348;Rue Jean Jaurès
217;44.856205;-0.648248;Truffaut
218;44.808872;-0.62893;Le Poujeau
219;44.84215;-0.593685;Chevalier
220;44.913846;-0.686627;Terre Rouge
221;44.775324;-0.59584;Mignonne
222;44.904048;-0.513192;Lamartine
223;44.825051;-0.570049;Lajarte
224;44.798912;-0.58659;Franklin
225;44.835622;-0.63964;Chardons Bleus
226;44.851178;-0.630588;Périnot
227;44.857137;-0.633026;Fragonard
228;44.849843;-0.644097;Plein Ciel
229;44.86819;-0.603616;Léon Blum
230;44.782611;-0.566151;Pont de la Maye Poste (vers Rocade)
231;44.806531;-0.591786;Peixotto
232;44.863385;-0.657636;Tilleuls
233;44.757503;-0.736158;Lou Licot
234;44.834303;-0.622125;Brossolette
235;44.856711;-0.637231;Bleuets
236;44.870454;-0.675018;Ruet
237;44.873991;-0.575584;Les Aubiers
238;44.822994;-0.481694;Vergne
239;44.878618;-0.500268;Abel Gance
240;44.871242;-0.707962;Goujon
241;44.854718;-0.599393;Général Leclerc
242;45.023086;-0.545294;Béchade
243;44.868342;-0.603664;Léon Blum
244;44.853652;-0.527079;Vieille Cure
245;44.855785;-0.550045;Quai de Brazza
246;44.757686;-0.572488;Chopin
247;44.766079;-0.638034;Primevères
248;44.830739;-0.578123;Costedoat
249;44.845968;-0.61819;Rue Richelieu
250;44.822133;-0.562962;Donnet
251;44.814058;-0.5016;Avenue du Coteau (vers Pl Vettiner)
252;44.86638;-0.637541;Jude
253;44.865476;-0.635163;Simone de Beauvoir
254;44.830794;-0.604243;Hôpital Pellegrin (Grand Maurian)
255;44.873865;-0.492671;Chevreuils
256;44.805319;-0.558933;St Paulin
257;44.84443;-0.531402;Jules Ferry
258;44.768881;-0.563749;Lalanne
259;44.901212;-0.512824;Pasteur
260;44.843966;-0.524747;Côte de Caumont
261;44.827113;-0.567571;Lafontaine
262;44.776508;-0.653324;Edison
263;44.882591;-0.688453;Berlincan
264;44.823556;-0.572537;Kergomard
265;44.823939;-0.565938;Malbec
266;44.890026;-0.665067;Cantinolle
267;44.875851;-0.676994;Clemenceau
268;44.869535;-0.605515;Les Ecus
269;44.776287;-0.653727;Edison
270;44.827929;-0.560974;Malbec
271;44.817291;-0.572303;Brun
272;44.843288;-0.511176;Mendès France
273;44.874179;-0.515542;Esplanade F. Mitterrand
274;44.846141;-0.53569;Anatole France
275;44.806803;-0.629632;Curie
276;44.842243;-0.509438;Satie
277;44.828548;-0.583734;Strasbourg
278;45.000467;-0.553961;Le Marquis
279;44.950904;-0.490898;Tarrey
280;44.849794;-0.656523;Frères Robinson
281;44.805017;-0.580372;Sévène
282;44.865655;-0.590628;Chanzy
283;44.841635;-0.509008;Satie
284;44.852231;-0.556903;Bouthier
285;44.796425;-0.614038;Montaigne - Montesquieu
286;44.876589;-0.603091;Brion
287;44.794791;-0.535053;Rives d'Arcins
288;44.798949;-0.598529;CREPS
289;44.786217;-0.639287;Eiffel
290;44.829578;-0.58171;Navarre
291;44.820245;-0.572086;Nansouty
292;44.852358;-0.619033;Lestonnat
293;44.803891;-0.620291;Le Chiquet
294;44.854418;-0.572423;Martinique
295;44.816436;-0.68678;Plaisance
296;44.848343;-0.507501;Cenon Marègue
297;44.873519;-0.678261;Eglise du Haillan
298;44.81856;-0.625364;Campana
299;44.806;-0.539379;Quatre Castéra
300;44.859733;-0.4924;Mairie d'Artigues
301;44.833349;-0.696099;Cassin
302;44.781841;-0.624046;Cotor Laburthe
303;44.893522;-0.552827;Cruchet
304;44.945185;-0.511075;La Blanche
305;44.811371;-0.573927;Taffanel
306;44.769411;-0.544148;Maréchal Foch
307;44.87374;-0.486605;Techeney
308;44.762615;-0.727819;Z.I de Cestas
309;44.796562;-0.602642;Ecole de Management
310;44.819485;-0.612774;Rue du Stand
311;44.826953;-0.678681;La Fontaine
312;44.815629;-0.609411;Sembat
313;44.771183;-0.615097;Prof. Bernard
314;44.885297;-0.529284;Acacias
315;44.864284;-0.532829;Palombes
316;44.770848;-0.615417;Prof. Bernard
317;44.813031;-0.664955;Boncour
318;44.932457;-0.503452;Jean Prat
319;44.794766;-0.580744;Montherlant
320;44.781695;-0.62024;Hameau de la Reine
321;44.792132;-0.581943;Parc Sourreil
322;44.830037;-0.516401;Cèdres
323;44.856172;-0.59068;Tivoli
324;44.881747;-0.630399;Le Vigean
325;44.896828;-0.740012;Métairie
326;44.931603;-0.545978;Petit Peyronnet
327;44.83895;-0.536225;La Paix
328;44.796028;-0.672732;Carnot
329;44.883447;-0.59756;Rue du Réduit
330;44.872898;-0.559404;Tourville
331;44.763689;-0.561256;La Générale
332;44.875772;-0.59021;Cimetière Nord (av Périé)
333;44.799501;-0.623894;Collège Gérard Philipe
334;44.799731;-0.684988;Beauséjour
335;44.834389;-0.513013;Verts Coteaux
336;44.792859;-0.584824;Racine
337;44.886003;-0.678788;Gasquet
338;44.849247;-0.527866;St Romain
339;44.835273;-0.632701;Labatut
340;44.815024;-0.694525;Procession
341;44.827974;-0.560154;Peyronnet (côté Poste)
342;44.954842;-0.498353;Paulin de Nole
343;44.76894;-0.602326;Barthès
344;44.772579;-0.712411;Fougnet
345;44.796474;-0.53259;Frères Lumière
346;44.815994;-0.542212;Noutary
347;44.89834;-0.746492;Puyo
348;44.862933;-0.654122;Antoune
349;44.832736;-0.613538;Cours d'Ornano
350;44.822847;-0.497817;Parc de l'Etoile
351;44.85615;-0.591629;Tivoli
352;44.895702;-0.731149;Lauba
353;44.779681;-0.658491;Arsonval
354;44.875947;-0.50237;Jean Cocteau
355;44.895859;-0.735078;Victor Hugo
356;44.78179;-0.607933;Lange
357;44.804972;-0.657365;Madran
358;44.832931;-0.523168;Rébédech
359;44.844177;-0.525749;Côte de Caumont
360;44.861733;-0.615392;Racine
361;44.799016;-0.598698;CREPS
362;44.883907;-0.676483;La Gravière
363;44.844302;-0.60957;Place Moscou
364;44.861667;-0.490797;Mirail
365;44.845967;-0.559736;Sabarots
366;44.895797;-0.735049;Victor Hugo
367;44.76858;-0.616979;Edouard Michel
368;44.840107;-0.516842;Castés
369;44.89946;-0.728242;Chemin du Roy
370;44.883307;-0.570346;Quarante Journaux
371;44.814625;-0.580617;Duplantier
372;44.826886;-0.678512;La Fontaine
373;44.789521;-0.714631;Romainville
374;44.857444;-0.585908;Poirson
375;44.863109;-0.510794;Rue de l'Amitié
376;44.870352;-0.565162;Latule
377;44.890631;-0.547965;Libre Service de Gros
378;44.781943;-0.57651;Mansencal
379;44.832778;-0.580001;Albret
380;44.866304;-0.637675;Jude
381;44.843239;-0.513567;Cornier
382;44.884833;-0.606244;La Hutte
383;44.82357;-0.619622;Rue de Paris
384;44.79173;-0.622583;Village 4
385;44.844309;-0.589364;Roger Allo
386;44.850839;-0.533059;Victor Hugo
387;44.817815;-0.631888;Montaigne
388;44.863011;-0.61792;Soubiras
389;44.838532;-0.621511;Mac Carthy
390;44.858607;-0.590063;Mandron
391;44.889991;-0.742841;Gelès
392;44.859678;-0.543601;Chantiers de la Garonne
393;44.820779;-0.565839;Pelleport
394;44.796274;-0.693533;Merle
395;44.763579;-0.556;Coin
396;44.820237;-0.519915;Cabannes
397;44.765447;-0.562089;Terrefort
398;44.870047;-0.592493;Avenue Ausone
399;44.857876;-0.494983;Desclaux
400;44.828307;-0.592558;Xaintrailles
401;44.815997;-0.503544;Vettiner
402;44.826575;-0.567499;Lafontaine
403;44.896958;-0.741251;Métairie
404;44.818733;-0.566127;Caserne Nansouty
