from_stop_I;to_stop_I;d;duration_avg;n_vehicles;route_I_counts
2928;2805;283;120.0;55;860:55
2882;2744;660;120.0;61;861:61
691;949;4354;1200.0;14;859:14
2805;2928;283;120.0;55;860:55
2744;2882;660;120.0;61;861:61
6495;6494;249;180.0;44;370:44
6494;6495;249;180.0;44;370:44
949;691;4354;1200.0;14;859:14
