from_stop_I;to_stop_I;d;d_walk
30;32;553;787
30;165;586;796
30;166;571;771
30;161;239;294
30;46;721;933
30;47;719;928
30;48;249;260
30;52;622;872
30;53;603;843
30;54;635;888
30;31;188;196
30;189;819;982
31;409;467;639
31;450;776;890
31;399;465;596
31;145;352;442
31;146;290;405
31;147;703;871
31;148;616;779
31;407;444;599
31;408;420;570
31;415;485;554
31;416;494;567
31;33;357;520
31;34;355;512
31;164;322;437
31;165;753;948
31;166;735;922
31;46;547;746
31;47;545;742
31;48;63;74
31;52;498;685
31;53;492;657
31;54;508;702
31;189;811;920
31;65;405;491
31;66;403;478
31;451;681;794
31;452;794;892
31;453;779;870
31;454;532;627
31;32;436;600
31;73;549;618
31;1354;869;937
31;161;335;442
32;454;508;667
32;143;652;734
32;144;636;701
32;145;231;979
32;146;308;942
32;147;267;284
32;148;182;267
32;150;817;968
32;409;736;860
32;416;728;770
32;33;87;101
32;34;85;92
32;35;648;729
32;36;588;689
32;37;848;940
32;38;823;915
32;46;318;381
32;47;324;389
32;48;424;551
32;53;814;916
32;54;799;990
32;415;726;775
33;65;743;945
33;66;736;928
33;164;432;948
33;454;453;610
33;73;856;969
33;143;738;818
33;144;722;785
33;145;224;899
33;146;279;862
33;416;647;681
33;148;260;265
33;409;653;772
33;415;645;686
33;161;447;953
33;34;12;69
33;35;728;813
33;36;663;754
33;38;907;999
33;46;300;337
33;47;304;338
33;48;340;471
33;147;349;368
33;52;712;918
33;53;729;827
33;54;715;902
34;65;743;936
34;66;737;919
34;164;422;939
34;454;464;635
34;161;438;944
34;73;858;960
34;143;737;813
34;144;720;780
34;145;213;891
34;146;269;854
34;416;654;681
34;148;262;271
34;409;659;771
34;415;651;686
34;35;729;807
34;36;666;759
34;38;907;994
34;46;311;349
34;47;315;357
34;48;340;462
34;147;349;363
34;52;718;918
34;53;734;827
34;54;721;902
35;450;442;741
35;451;496;835
35;143;166;236
35;144;226;299
35;147;381;519
35;148;468;549
35;149;272;333
35;150;199;255
35;151;439;535
35;152;482;653
35;153;474;659
35;101;807;1000
35;36;98;112
35;37;236;254
35;38;203;212
35;39;434;562
35;40;440;562
35;41;631;771
35;42;636;770
35;46;699;809
35;47;708;815
36;450;442;835
36;451;479;929
36;454;852;968
36;143;242;335
36;144;293;394
36;147;326;499
36;148;406;490
36;149;295;413
36;150;230;335
36;151;440;602
36;152;411;610
36;153;403;616
36;101;726;957
36;100;768;996
36;37;332;353
36;38;298;310
36;39;530;661
36;40;536;660
36;41;725;865
36;42;730;864
36;46;610;715
36;47;619;721
37;450;559;821
37;451;638;915
37;143;206;292
37;144;252;380
37;147;586;730
37;148;676;760
37;149;311;424
37;150;261;363
37;151;478;628
37;152;656;867
37;153;653;873
37;38;35;91
37;39;226;316
37;40;228;316
37;41;432;551
37;42;434;542
37;43;702;890
37;44;682;877
37;45;846;978
38;450;545;797
38;451;621;891
38;143;191;267
38;144;243;355
38;147;559;706
38;148;649;735
38;149;286;379
38;150;232;319
38;151;457;584
38;152;624;823
38;153;620;829
38;39;257;358
38;40;260;356
38;41;464;592
38;42;466;583
38;43;735;912
38;44;716;915
38;45;880;999
39;450;608;831
39;40;13;65
39;41;207;234
39;42;209;226
39;43;481;596
39;44;460;561
39;45;659;902
39;451;701;925
39;143;324;376
39;144;325;406
39;147;717;780
39;148;805;870
39;149;529;732
39;150;485;671
39;151;686;936
40;450;620;838
40;41;206;241
40;42;207;233
40;43;477;603
40;44;457;568
40;45;651;909
40;451;712;932
40;143;333;383
40;144;335;413
40;147;727;787
40;148;815;878
40;149;529;730
40;150;486;669
40;151;684;935
41;450;712;872
41;42;14;61
41;43;286;378
41;44;263;343
41;45;519;688
41;451;807;966
41;143;499;543
41;144;480;573
41;147;869;947
41;149;733;957
41;150;691;891
42;450;723;867
42;43;279;369
42;44;257;334
42;45;508;676
42;451;819;961
42;143;507;542
42;144;489;572
42;147;878;946
42;149;733;956
42;150;692;890
43;144;765;907
43;450;974;988
43;44;27;56
43;45;308;324
43;143;785;905
44;144;740;872
44;450;948;961
44;45;331;373
44;143;762;870
46;416;578;635
46;454;251;352
46;143;775;901
46;144;784;906
46;147;402;489
46;148;333;446
46;409;612;767
46;100;717;828
46;415;582;653
46;101;683;825
46;47;10;54
46;48;499;674
46;52;682;873
46;53;717;879
46;54;678;857
47;416;570;631
47;454;242;340
47;143;784;911
47;144;793;914
47;147;411;497
47;148;342;454
47;409;604;762
47;100;717;826
47;415;574;649
47;101;683;824
47;48;496;670
47;52;675;869
47;53;709;875
47;54;670;852
48;450;782;900
48;399;481;649
48;145;374;453
48;146;325;415
48;147;688;821
48;148;599;729
48;407;501;613
48;408;476;583
48;409;417;567
48;416;440;495
48;164;377;501
48;165;815;961
48;166;797;935
48;52;454;613
48;53;452;585
48;54;462;630
48;415;432;482
48;189;803;973
48;190;834;959
48;65;405;493
48;66;399;476
48;451;687;805
48;452;773;820
48;453;760;798
48;454;471;555
48;73;533;596
48;1354;866;990
48;161;391;506
49;75;412;419
49;76;815;906
49;66;776;894
49;77;809;940
49;344;825;854
49;399;734;919
49;1354;311;392
49;453;487;667
49;65;772;875
49;175;580;926
49;189;383;510
49;50;181;270
49;51;191;267
49;73;665;860
49;452;493;670
49;74;334;355
49;190;402;532
50;192;609;850
50;74;515;538
50;75;592;622
50;452;462;578
50;66;651;796
50;399;585;684
50;1354;224;300
50;453;447;575
50;65;644;777
