from_stop_I;to_stop_I;d;duration_avg;n_vehicles;route_I_counts;route_type
280;1698;7751;480.0;2;309:2;3
280;1027;686;118.89908256880734;109;13:56,37:53;3
280;359;668;105.0;52;14:52;3
280;586;1607;160.0;3;309:3;3
280;1085;703;180.0;56;181:56;3
282;283;324;101.15702479338843;121;144:50,253:27,143:44;3
282;1132;447;60.0;126;144:49,253:32,143:45;3
283;1068;424;60.0;81;144:50,192:1,253:27,127:3;3
283;282;324;100.47619047619048;126;144:49,253:32,143:45;3
283;1132;771;120.0;7;192:1,309:2,310:2,127:2;3
283;277;539;60.0;44;143:44;3
283;393;1571;260.0;6;309:3,310:3;3
284;312;234;60.0;93;17:42,4:51;3
284;287;208;52.67175572519084;131;17:41,4:52,95:38;3
285;1359;572;250.9090909090909;33;108:33;3
286;288;327;60.0;42;298:42;3
286;268;937;180.0;42;298:42;3
287;306;244;61.578947368421055;38;95:38;3
287;284;208;60.0;93;17:42,4:51;3
287;303;208;60.0;93;17:41,4:52;3
288;289;377;60.0;42;298:42;3
288;286;327;60.0;42;298:42;3
289;288;377;60.0;42;298:42;3
289;1861;471;60.0;42;298:42;3
290;270;495;60.0;35;295:35;3
290;838;607;60.0;32;295:32;3
292;272;327;60.0;14;85:14;3
292;833;3007;180.0;15;85:15;3
300;336;378;120.0;38;95:38;3
301;338;251;60.0;38;95:38;3
302;307;332;60.0;31;32:14,203:17;3
302;159;1186;120.0;37;32:14,203:23;3
303;254;258;60.0;93;17:41,4:52;3
303;287;208;60.0;93;17:42,4:51;3
304;300;161;0.0;38;95:38;3
305;314;339;60.0;20;203:20;3
306;265;295;60.0;91;19:41,188:50;3
306;269;222;59.54887218045113;133;19:44,188:51,95:38;3
307;305;389;60.0;20;203:20;3
307;302;332;60.0;37;32:14,203:23;3
307;311;514;0.0;14;32:14;3
308;307;310;120.0;24;203:24;3
311;307;514;60.0;14;32:14;3
311;1325;2203;240.0;14;32:14;3
312;284;234;60.0;93;17:41,4:52;3
312;326;413;111.61290322580645;93;17:42,4:51;3
314;2073;1671;120.0;20;203:20;3
314;308;413;60.0;24;203:24;3
316;107;1386;220.0;21;283:1,53:7,206:13;3
316;1403;2608;240.0;7;53:7;3
316;1211;4211;480.0;12;283:1,206:11;3
317;1009;640;180.0;27;253:27;3
317;252;511;120.0;32;253:32;3
325;332;505;109.7872340425532;47;154:47;3
325;62;275;172.0;45;154:45;3
326;265;188;60.0;93;17:42,4:51;3
327;1008;351;58.285714285714285;140;144:50,154:46,143:44;3
327;1009;924;60.0;3;310:3;3
327;1358;647;111.42857142857143;140;144:49,154:44,310:2,143:45;3
329;587;374;47.27272727272727;66;155:66;3
329;580;308;60.0;64;155:64;3
330;331;213;60.0;95;19:44,188:51;3
330;269;267;111.42857142857143;91;19:41,188:50;3
331;336;273;0.0;95;19:44,188:51;3
331;330;213;8.571428571428571;91;19:41,188:50;3
332;589;440;120.0;47;154:47;3
332;325;505;120.0;45;154:45;3
334;251;193;0.0;67;152:67;3
334;341;303;60.0;55;152:55;3
336;331;273;51.42857142857143;91;19:41,188:50;3
336;1468;297;224.66165413533835;133;19:44,188:51,95:38;3
337;334;188;60.0;55;152:55;3
338;340;248;0.0;38;95:38;3
339;586;642;120.0;1;241:1;3
339;259;393;60.0;147;13:42,14:52,37:53;3
339;255;330;53.513513513513516;148;13:42,14:52,37:54;3
340;284;145;60.0;38;95:38;3
341;251;494;113.57142857142857;56;181:56;3
341;68;1345;240.0;58;181:58;3
341;62;475;120.0;64;152:64;3
341;334;303;60.0;67;152:67;3
342;267;191;60.0;38;95:38;3
342;253;288;1.5789473684210527;38;95:38;3
343;301;114;60.0;38;95:38;3
348;351;217;60.0;20;218:20;3
349;1190;1656;120.0;20;218:20;3
349;351;225;0.0;20;218:20;3
350;2176;1252;120.0;20;58:20;3
350;1312;1357;120.0;20;58:20;3
351;348;217;60.0;20;218:20;3
351;349;225;0.0;20;218:20;3
352;361;635;164.1509433962264;53;13:53;3
352;370;617;120.0;33;125:33;3
352;373;611;138.57142857142858;84;125:32,14:52;3
355;168;5151;360.0;9;231:9;3
355;1841;4603;180.0;35;204:13,205:21,286:1;3
356;1026;666;90.48780487804878;246;193:18,182:92,135:18,23:47,46:54,111:17;3
356;360;1256;287.58620689655174;58;181:58;3
356;380;918;299.18918918918916;74;182:74;3
356;1035;1289;143.75;48;105:20,186:19,35:9;3
356;716;916;60.0;155;193:20,35:9,135:18,105:20,186:18,46:53,111:17;3
356;365;102;0.0;32;125:32;3
357;730;1595;180.0;9;231:9;3
357;355;576;60.0;21;205:21;3
358;357;211;60.0;9;231:9;3
358;2207;1745;120.0;36;204:14,205:19,286:2,287:1;3
359;280;668;105.0;52;14:52;3
359;1027;179;60.0;32;125:32;3
359;367;489;60.0;85;125:33,14:52;3
360;1393;5509;323.3333333333333;36;8:10,96:11,51:1,200:1,224:13;2
360;1393;5509;840.0;1;277:1;3
360;719;2240;173.07692307692307;26;8:9,173:2,101:6,159:9;2
360;356;1256;293.57142857142856;56;181:56;3
360;1061;663;60.0;58;181:58;3
360;703;3177;232.5;8;8:2,101:3,159:3;2
360;703;3177;260.0;3;277:3;3
361;352;635;120.0;56;13:56;3
361;1030;1277;224.1509433962264;53;13:53;3
363;562;1388;120.0;15;71:15;3
363;1500;1256;120.0;1;71:1;3
363;2383;1700;120.0;18;71:18;3
364;557;496;115.22727272727273;176;176:7,98:96,178:73;3
364;535;418;164.0506329113924;79;176:4,178:75;3
365;368;350;60.0;32;125:32;3
365;356;102;55.44303797468354;79;125:32,23:47;3
366;538;914;180.0;73;178:73;3
367;369;482;60.0;85;125:33,14:52;3
367;359;489;60.0;84;125:32,14:52;3
368;370;233;48.75;32;125:32;3
368;365;350;55.609756097560975;82;125:33,23:49;3
369;373;502;55.76470588235294;85;125:33,14:52;3
369;367;482;87.85714285714286;84;125:32,14:52;3
370;368;233;10.909090909090908;33;125:33;3
370;379;429;71.25;32;125:32;3
373;352;611;139.05882352941177;85;125:33,14:52;3
373;369;502;60.0;84;125:32,14:52;3
374;1997;610;60.0;79;176:4,178:75;3
374;535;591;60.0;80;176:7,178:73;3
376;368;383;107.75510204081633;49;23:49;3
378;1166;2399;240.0;2;218:2;3
378;1831;822;60.0;36;218:36;3
379;352;209;48.75;32;125:32;3
380;356;918;240.0;74;182:74;3
382;1470;1589;120.0;19;186:19;3
382;383;223;0.0;18;186:18;3
383;81;1086;120.0;33;26:15,186:18;3
383;1206;2683;240.0;15;26:15;3
383;382;223;0.0;19;186:19;3
384;386;397;112.20779220779221;77;144:50,253:27;3
384;2348;522;60.0;81;144:49,253:32;3
385;2172;368;60.0;191;118:62,22:64,149:65;3
385;1358;473;111.5625;192;118:61,22:66,149:65;3
386;384;397;96.29629629629629;81;144:49,253:32;3
386;389;681;96.15384615384616;78;144:6,253:27,143:45;3
387;396;537;60.0;46;126:46;3
387;390;225;60.0;48;126:48;3
388;277;1054;172.0;45;143:45;3
388;398;377;120.0;6;144:6;3
388;389;246;52.8;50;144:6,143:44;3
389;394;446;58.53658536585366;82;144:6,253:32,143:44;3
389;388;246;4.705882352941177;51;144:6,143:45;3
389;398;327;60.0;27;253:27;3
390;2178;425;60.0;48;126:48;3
390;387;225;60.0;46;126:46;3
393;283;1571;120.0;4;309:2,310:2;3
393;2348;880;180.0;2;131:2;3
394;386;246;60.0;82;144:6,253:32,143:44;3
395;1009;668;169.56521739130434;46;126:46;3
395;396;179;60.0;48;126:48;3
396;395;179;0.0;46;126:46;3
396;387;537;110.0;48;126:48;3
398;388;377;60.0;6;144:6;3
398;389;327;60.0;32;253:32;3
402;404;255;60.0;26;320:26;3
402;405;260;60.0;14;320:14;3
404;402;255;60.0;27;320:27;3
405;2118;1355;120.0;14;320:14;3
406;590;723;60.0;36;86:36;3
406;2271;3208;360.0;7;70:7;3
407;1618;1727;180.0;39;172:34,68:4,311:1;2
413;1997;365;15.75;80;176:7,178:73;3
413;1998;515;60.0;79;176:4,178:75;3
417;976;863;60.0;4;227:4;3
417;418;204;120.0;6;227:6;3
418;417;204;60.0;4;227:4;3
422;431;342;60.0;50;194:32,259:18;3
425;2291;504;60.0;63;192:1,131:3,199:57,127:2;3
425;2540;466;61.935483870967744;62;192:1,131:2,199:56,127:3;3
429;59;220;60.0;14;84:14;3
431;997;1435;120.0;50;194:32,259:18;3
431;422;342;180.0;49;194:32,259:17;3
432;2480;992;120.0;16;97:16;3
432;1730;360;120.0;13;97:13;3
434;1730;463;145.71428571428572;35;184:15,106:16,279:4;3
434;55;1958;120.0;35;184:19,106:13,279:3;3
436;1657;805;120.0;2;131:2;3
436;1730;844;293.0;60;192:1,199:56,127:3;3
436;2147;376;60.0;63;192:1,131:3,199:57,127:2;3
438;2176;3751;360.0;18;58:18;3
438;962;2577;180.0;19;58:19;3
440;2488;1331;83.44827586206897;87;272:34,37:53;3
440;441;499;60.0;35;272:35;3
440;1946;576;60.0;53;37:53;3
441;440;499;60.0;34;272:34;3
441;1414;590;60.0;35;272:35;3
444;11;226;60.0;41;145:41;3
450;11;277;60.0;41;145:41;3
456;457;389;0.0;13;134:13;3
456;546;3022;240.0;16;134:16;3
457;456;389;0.0;16;134:16;3
457;1071;1572;120.0;13;134:13;3
458;475;329;60.0;37;302:37;3
458;460;335;0.0;38;302:38;3
459;460;329;60.0;7;140:7;3
459;2198;739;60.0;8;140:8;3
460;458;335;60.0;37;302:37;3
460;459;329;60.0;8;140:8;3
460;462;434;60.0;45;140:7,302:38;3
462;2416;611;60.0;45;140:7,302:38;3
462;460;434;60.0;45;140:8,302:37;3
463;64;671;60.0;48;272:35,84:13;3
463;113;911;65.5813953488372;43;312:4,217:1,243:1,77:37;2
463;2267;2876;265.45454545454544;66;200:2,312:2,171:1,244:24,77:37;2
463;1804;324;60.0;34;272:34;3
463;2335;765;60.0;14;84:14;3
475;458;329;60.0;38;302:38;3
475;1162;1088;120.0;37;302:37;3
477;478;436;60.0;35;32:14,228:21;3
478;495;364;0.0;35;32:14,228:21;3
478;477;436;0.0;34;32:14,228:20;3
478;1349;16940;1260.0;10;238:10;3
