from_stop_I;to_stop_I;d;duration_avg;n_vehicles;route_I_counts
2280;1655;1522;180.0;33;11:33
2281;762;717;60.0;33;11:33
2281;2354;303;60.0;33;11:33
234;233;452;60.0;52;17:52
234;243;456;60.0;51;17:51
2283;2331;461;60.0;45;91:45
236;210;525;70.8;50;4:50
236;215;266;60.0;52;4:52
2285;1226;495;60.0;50;204:14,60:14,205:19,286:2,287:1
2285;2419;6244;480.0;2;204:2
2285;1349;9296;660.0;15;60:14,198:1
2285;2358;781;60.0;33;204:11,205:21,286:1
2286;2309;331;60.0;33;11:33
239;242;209;58.46153846153846;39;302:39
239;246;158;60.0;37;302:37
240;184;285;120.0;61;270:61
240;201;420;60.0;62;270:62
240;231;672;60.0;43;145:43
240;183;754;60.0;41;145:41
241;243;268;57.69230769230769;52;17:52
241;245;323;14.117647058823529;51;17:51
2290;2345;824;60.0;60;192:1,199:57,127:2
2290;2291;876;60.0;62;192:1,131:2,199:56,127:3
2290;2348;692;120.0;3;131:3
243;241;268;45.88235294117647;51;17:51
243;234;456;60.0;52;17:52
243;1887;3420;300.0;30;29:30
2292;1744;232;60.0;62;296:62
2292;1762;242;60.0;62;296:62
2292;2229;337;0.0;65;18:32,11:33
2292;758;543;60.0;63;18:30,11:33
245;241;323;48.46153846153846;52;17:52
245;238;327;60.0;51;17:51
2294;1808;294;60.0;62;296:62
2294;1782;306;60.0;62;296:62
247;215;106;108.0;50;4:50
2296;1830;1764;150.0;32;218:32
2296;2303;482;60.0;34;218:34
2297;785;3372;360.0;14;28:14
2297;2298;401;60.0;19;186:19
2297;2299;369;0.0;32;186:18,28:14
250;1880;742;60.0;5;62:5
250;1712;557;60.0;3;62:3
251;257;407;102.85714285714286;70;13:14,181:56
251;341;494;106.56716417910448;67;152:9,181:58
251;337;114;60.0;55;152:55
252;1350;648;420.0;1;230:1
252;343;557;120.0;38;95:38
252;1513;1255;180.0;32;253:32
252;1339;280;160.6451612903226;93;17:41,4:52
252;317;511;60.0;27;253:27
252;254;305;113.125;96;17:42,4:51,230:3
2301;2299;289;0.0;33;186:19,28:14
2301;1471;1126;60.0;32;186:18,28:14
254;271;749;300.0;3;230:3
254;252;305;60.0;94;17:41,4:52,230:1
254;303;258;0.0;93;17:42,4:51
255;586;312;77.83783783783784;148;13:42,14:52,37:54
255;339;330;60.0;147;13:42,14:52,37:53
256;586;267;94.28571428571429;147;13:42,14:52,37:53
256;598;226;60.0;148;13:42,14:52,37:54
257;280;290;55.02304147465438;217;181:56,13:56,14:52,37:53
257;259;311;60.0;148;13:42,14:52,37:54
257;251;407;60.0;69;13:11,181:58
2306;2328;268;60.0;92;4:51,126:41
2306;2409;170;34.193548387096776;93;4:52,126:41
259;257;311;53.46938775510204;147;13:42,14:52,37:53
259;339;393;60.0;148;13:42,14:52,37:54
2308;2272;372;60.0;155;18:32,268:61,269:62
2308;2339;97;47.27272727272727;33;11:33
2309;2336;176;120.0;45;74:45
2309;2354;152;47.27272727272727;33;11:33
2309;2310;321;129.873417721519;79;74:46,11:33
2310;2352;537;60.0;91;74:46,91:45
2310;2284;285;60.0;45;91:45
2310;2309;321;60.0;45;74:45
2310;2278;240;49.09090909090909;33;11:33
2433;2418;302;60.0;61;114:61
2433;2325;359;57.93103448275862;116;128:55,114:61
