from_stop_I;to_stop_I;d;duration_avg;n_vehicles;route_I_counts;route_type
633;1239;249;48.324175824175825;182;35:61,140:121;3
634;208;399;55.0;26;81:3,97:23;3
635;128;463;35.8235294117647;17;80:1,4:16;3
638;537;335;45.0;119;91:52,131:14,55:53;3
639;2842;270;24.301075268817204;93;9:34,90:8,63:51;3
640;221;208;73.30645161290323;124;140:124;3
640;190;218;52.735849056603776;53;91:53;3
641;1564;304;33.75;16;4:16;3
647;376;231;63.333333333333336;45;25:45;3
647;1247;289;59.91610738255034;298;1:3,35:63,37:42,108:1,13:7,46:5,88:1,55:51,24:7,101:2,29:45,63:71;3
648;180;451;70.0;7;83:7;3
649;2949;447;35.0;11;27:11;3
650;1318;310;53.49315068493151;73;35:62,27:11;3
650;1870;366;35.0;28;131:28;3
652;2171;271;39.76190476190476;147;49:18,85:28,86:44,97:26,90:8,119:23;3
653;462;483;40.0;12;27:12;3
654;1866;380;30.0;27;104:12,69:12,103:3;3
654;2348;186;43.55072463768116;69;17:14,74:16,28:39;3
655;760;570;120.0;1;39:1;3
655;1518;1769;120.0;1;39:1;3
656;2943;207;72.40963855421687;83;96:2,17:14,50:18,61:49;3
657;1815;308;15.0;36;67:4,68:27,93:5;3
659;310;339;51.721311475409834;61;90:8,91:53;3
660;759;255;36.06382978723404;47;32:1,128:23,39:1,7:13,58:1,11:7,111:1;3
661;2551;820;95.6896551724138;29;106:1,59:4,78:24;3
662;2221;220;23.4;50;55:50;3
663;2352;388;30.0;16;4:16;3
664;1898;264;51.71232876712329;73;16:17,132:2,85:1,54:18,8:18,125:17;3
664;1875;301;42.125984251968504;127;132:25,116:3,85:27,6:1,119:23,136:1,89:47;3
664;44;210;47.0;100;128:23,117:28,38:36,7:13;3
665;2436;325;40.0;71;102:71;3
666;984;364;43.10344827586207;29;8:20,115:2,85:4,119:3;3
668;1503;775;45.333333333333336;90;1:3,19:1,37:42,120:6,24:7,88:1,107:15,108:1,13:7,46:5,101:2;3
670;27;343;39.88095238095238;42;131:28,44:1,133:5,134:8;3
670;3038;272;326.1764705882353;102;61:51,55:51;3
671;1450;324;34.785714285714285;70;17:14,74:16,28:40;3
673;2456;1819;126.0;1;80:1;3
674;2675;148;64.90196078431373;51;63:51;3
674;1950;210;46.810344827586206;58;90:8,61:50;3
675;2747;708;39.86842105263158;38;5:7,121:11,56:6,73:3,122:8,15:3;3
676;1254;330;25.0;13;97:13;3
677;9;363;25.0;27;104:12,69:12,103:3;3
681;2214;256;50.0;11;27:11;3
682;2340;176;30.0;92;9:34,90:8,63:50;3
683;720;184;60.0;8;129:8;3
683;659;336;30.0;8;90:8;3
684;753;180;39.583333333333336;36;49:16,97:20;3
686;2702;298;38.28703703703704;108;128:23,134:8,117:28,38:36,7:13;3
688;1786;344;50.0;52;10:1,91:51;3
688;2394;389;54.02439024390244;82;10:2,131:28,30:2,63:50;3
690;1982;186;34.85;100;102:100;3
691;595;581;27.763157894736842;38;5:7,121:11,56:6,73:3,122:8,15:3;3
692;2472;251;40.0;44;86:44;3
694;635;359;26.41176470588235;17;80:1,4:16;3
695;2708;320;686.0784313725491;51;85:28,119:23;3
695;2725;350;35.75757575757576;66;49:16,98:2,131:28,97:20;3
696;2985;274;263.1617647058824;68;131:14,133:1,94:3,55:50;3
696;2247;406;45.0;8;90:8;3
699;2947;698;44.583333333333336;36;49:16,97:20;3
701;1903;265;55.0;28;35:28;3
702;2899;257;40.0;24;74:16,134:8;3
703;211;156;15.0;7;120:6,19:1;3
703;445;196;66.76923076923077;65;17:14,29:51;3
704;1490;287;49.583333333333336;36;49:16,97:20;3
706;1335;195;8.285714285714286;21;14:21;3
708;21;260;52.083333333333336;48;64:3,25:45;3
709;2291;275;30.0;7;44:2,133:5;3
710;1139;627;45.0;33;123:1,3:14,110:18;3
712;2477;150;24.62121212121212;66;104:12,28:39,69:12,103:3;3
714;2262;291;48.656716417910445;67;17:14,91:53;3
717;2699;117;15.0;12;134:12;3
717;1275;243;15.0;4;134:4;3
720;2753;137;30.0;8;129:8;3
720;930;177;45.0;6;129:6;3
723;749;260;21.27906976744186;43;49:19,97:24;3
724;410;486;58.8235294117647;51;63:51;3
724;2299;136;36.875;8;90:8;3
725;2205;1192;86.60377358490567;53;136:1,89:48,116:3,6:1;3
725;1317;687;78.75;16;4:16;3
726;1445;210;55.76086956521739;46;128:20,39:1,7:17,58:1,11:6,111:1;3
726;262;136;60.0;3;32:3;3
728;2624;312;40.714285714285715;63;35:63;3
728;2641;189;220.55555555555554;9;129:9;3
731;925;334;41.97872340425532;141;1:1,37:46,113:2,107:15,108:1,13:8,46:4,88:1,19:1,24:7,120:3,29:51,101:1;3
732;2988;201;20.0;67;123:1,98:4,3:14,110:18,106:1,59:5,78:24;3
734;2704;370;56.666666666666664;6;115:2,85:4;3
734;2785;380;45.0;20;8:20;3
738;2170;482;30.0;17;131:17;3
738;1283;523;50.67307692307692;52;112:1,109:51;3
743;819;341;49.60144927536232;138;10:3,27:12,140:121,98:2;3
749;2224;157;15.0;43;49:19,97:24;3
750;929;241;39.31159420289855;138;10:3,27:12,140:121,98:2;3
752;1297;500;53.62068965517241;29;106:1,59:4,78:24;3
753;2038;261;30.0;36;49:16,97:20;3
755;752;272;39.310344827586206;29;106:1,59:4,78:24;3
758;281;174;20.0;34;9:34;3
759;983;155;39.255319148936174;47;32:1,128:23,39:1,7:13,58:1,11:7,111:1;3
760;449;307;51.53061224489796;49;32:3,128:20,39:1,7:17,58:1,11:6,111:1;3
761;2803;738;63.60992907801418;141;1:1,37:46,113:2,107:15,108:1,13:8,46:4,88:1,19:1,24:7,120:3,29:51,101:1;3
762;2778;222;19.444444444444443;18;125:18;3
765;22;240;44.6551724137931;145;131:28,133:5,134:8,55:53,44:2,61:49;3
766;1189;207;23.67924528301887;106;112:51,2:3,36:1,109:51;3
772;2951;531;57.721518987341774;79;122:8,102:71;3
773;2227;907;148.49056603773585;53;91:53;3
774;298;324;15.0;20;17:14,44:1,133:5;3
777;2236;273;417.6666666666667;30;17:14,74:16;3
777;414;399;32.31884057971015;69;104:12,28:40,69:13,103:4;3
778;699;727;48.333333333333336;36;49:16,97:20;3
780;2012;328;39.31818181818182;22;107:15,120:6,19:1;3
781;2583;390;45.833333333333336;18;93:5,21:2,77:1,23:10;3
783;868;292;20.0;16;16:16;3
787;2893;282;30.0;9;98:6,15:3;3
792;1563;394;0.0;2;83:2;3
792;2717;335;36.92307692307692;65;17:14,29:51;3
793;1869;281;52.71739130434783;138;128:20,131:28,117:29,38:33,7:17,43:3,134:8;3
794;223;364;45.0;17;54:17;3
795;2565;186;20.0;35;10:4,131:28,30:3;3
795;1686;208;53.62068965517241;58;90:8,61:50;3
796;1369;282;69.14285714285714;35;17:14,74:16,67:5;3
796;490;376;98.39285714285714;28;68:28;3
796;2339;96;35.0;5;93:5;3
798;2707;181;33.78472222222222;144;131:28,133:5,134:8,55:51,44:1,61:51;3
801;2741;412;50.25316455696203;79;90:8,35:64,44:2,133:5;3
802;1599;193;31.86046511627907;172;16:16,54:17,86:44,55:50,8:18,90:8,125:19;3
803;1795;191;30.147058823529413;34;9:34;3
804;2114;403;46.666666666666664;3;32:2,80:1;3
807;240;477;40.0;33;16:16,54:17;3
808;2331;233;371.6666666666667;63;10:1,131:11,109:51;3
809;2267;319;32.1875;16;16:16;3
813;2436;267;30.0;78;132:27,85:28,119:23;3
813;1862;316;30.0;102;61:51,55:51;3
816;2025;276;30.97222222222222;72;17:14,83:7,29:51;3
818;1239;406;93.33333333333333;21;14:21;3
819;750;232;33.6231884057971;138;10:3,27:12,140:121,98:2;3
820;1927;769;76.15384615384616;52;136:1,89:47,116:3,6:1;3
821;314;207;27.376237623762375;101;112:50,109:51;3
822;2156;253;39.21052631578947;38;67:5,68:28,93:5;3
823;681;172;40.0;11;27:11;3
823;1431;543;79.0909090909091;66;104:12,28:39,69:12,103:3;3
824;88;311;29.86842105263158;76;64:3,49:19,85:28,97:26;3
825;2883;434;54.285714285714285;35;43:3,131:28,134:4;3
827;2211;271;230.0;6;129:6;3
828;846;136;10.0;88;122:8,92:9,102:71;3
829;2669;323;44.609375;64;17:14,83:5,29:45;3
833;1748;147;15.0;11;27:11;3
834;2204;447;60.0;3;94:3;3
835;2559;410;25.0;37;128:20,7:17;3
836;1534;450;40.15384615384615;65;17:14,29:51;3
836;527;361;55.0;7;83:7;3
838;257;224;48.53448275862069;58;90:8,63:50;3
839;842;322;78.04761904761905;21;107:15,113:2,19:1,120:3;3
840;100;282;27.5;102;89:52,67:4,29:46;3
841;835;192;29.054054054054053;37;128:20,7:17;3
842;2163;97;129.3661971830986;71;96:2,1:1,37:46,24:7,88:1,108:1,13:8,46:4,101:1;3
842;1566;336;58.76190476190476;21;107:15,113:2,19:1,120:3;3
842;451;245;30.0;2;115:2;3
846;772;283;31.53409090909091;88;122:8,92:9,102:71;3
850;1739;255;38.88059701492537;67;10:3,131:11,44:2,109:51;3
850;2332;379;40.0;3;44:1,10:1,36:1;3
852;2357;373;55.0;3;21:2,77:1;3
853;351;288;37.36842105263158;19;49:19;3
854;1816;263;53.431372549019606;51;91:51;3
854;1239;318;64.02777777777777;36;49:15,97:21;3
856;554;341;45.0;81;112:51,2:3,131:17,133:5,10:3,30:2;3
861;272;247;20.0;27;104:12,69:12,103:3;3
863;874;331;36.31944444444444;72;16:15,64:3,115:3,54:14,8:18,125:19;3
866;1012;592;99.71428571428571;7;83:7;3
866;2927;138;40.0;5;83:5;3
867;1730;332;200.125;40;49:15,98:4,97:21;3
868;330;286;195.9375;16;16:16;3
869;760;1149;180.0;1;111:1;3
874;270;218;52.361111111111114;72;16:15,64:3,115:3,54:14,8:18,125:19;3
876;2441;493;34.651162790697676;43;49:19,97:24;3
878;495;285;30.555555555555557;18;125:18;3
882;2001;248;20.0;14;81:3,97:11;3
883;1339;148;28.175675675675677;74;17:14,2:1,133:5,91:51,44:2,109:1;3
885;915;430;35.0;34;16:4,64:3,125:3,119:24;3
886;2718;283;58.888888888888886;36;49:15,97:21;3
888;1668;547;45.0;30;17:14,74:16;3
890;2377;322;24.0625;16;4:16;3
892;2625;235;25.3125;96;112:53,17:14,2:1,133:5,10:2,44:2,74:16,30:3;3
896;653;176;15.0;12;27:12;3
898;1675;251;39.0625;16;4:16;3
900;961;233;66.18055555555556;72;112:1,17:14,2:3,91:53,36:1;3
900;2347;111;60.0;6;129:6;3
902;1140;260;26.323529411764707;136;89:52,68:28,29:46,23:10;3
903;420;338;30.526315789473685;95;49:18,119:23,85:28,97:26;3
903;807;297;30.0;4;16:1,54:3;3
905;3059;247;37.86206896551724;145;131:28,133:5,134:8,55:53,44:2,61:49;3
907;321;298;40.816326530612244;98;128:20,117:28,38:33,7:17;3
908;2467;251;59.817708333333336;192;3:18,5:9,102:73,41:3,106:1,110:20,51:8,78:24,137:10,121:8,122:5,59:4,92:9;3
909;2494;596;45.0;16;16:16;3
912;1921;331;30.166666666666668;30;105:1,106:1,75:3,78:24,62:1;3
913;594;186;30.0;2;10:2;3
913;1180;149;32.22222222222222;90;112:50,17:14,2:3,133:5,74:16,30:2;3
913;1746;146;29.11764705882353;17;131:17;3
915;1153;298;45.0;31;16:4,64:3,119:24;3
915;2029;196;15.0;3;125:3;3
916;464;160;29.47761194029851;67;131:14,55:53;3
916;2446;337;120.0;9;129:9;3
917;1537;223;35.294117647058826;102;128:20,43:3,117:29,38:33,7:17;3
918;783;352;30.0;16;16:16;3
920;2683;863;65.0;15;93:5,23:10;3
921;533;291;45.8974358974359;39;49:15,98:4,97:20;3
923;1292;629;95.0;8;80:1,83:7;3
925;1261;277;41.5531914893617;141;1:1,37:46,113:2,107:15,108:1,13:8,46:4,88:1,19:1,24:7,120:3,29:51,101:1;3
927;12;209;42.110481586402265;353;1:1,35:64,37:46,108:1,13:8,46:4,88:1,86:44,55:53,24:7,101:1,29:51,63:72;3
927;839;639;85.9047619047619;21;107:15,113:2,19:1,120:3;3
928;3024;303;208.33333333333334;15;14:15;3
929;1256;405;59.02173913043478;138;10:3,27:12,140:121,98:2;3
930;2641;275;241.07142857142858;14;129:6,90:8;3
933;1864;472;45.450450450450454;111;128:23,117:26,102:1,7:13,38:37,27:11;3
934;2660;504;107.27272727272727;22;107:15,120:6,19:1;3
935;25;156;32.326388888888886;144;131:28,133:5,134:8,55:51,44:1,61:51;3
938;981;591;64.15254237288136;59;17:14,29:45;3
940;2416;155;29.62121212121212;66;104:12,28:39,69:12,103:3;3
940;2058;440;255.0;2;30:2;3
940;1380;147;28.571428571428573;98;128:20,117:28,38:33,7:17;3
942;2593;193;0.0;1;58:1;3
942;1518;191;25.0;8;124:5,116:3;3
943;2993;422;30.789473684210527;38;3:18,110:20;3
945;1772;280;24.952380952380953;105;5:11,102:73,121:9,73:3,10:1,122:5,15:3;3
948;378;287;42.182539682539684;126;90:4,140:122;3
948;2211;321;195.0;8;129:8;3
950;1861;487;45.0;17;54:17;3
951;1944;141;25.0;14;90:8,44:1,133:5;3
951;1588;42;316.72727272727275;77;35:63,131:14;3
954;404;1106;140.0;3;119:3;3
954;734;547;57.5;26;8:20,115:2,85:4;3
955;1346;310;34.11516853932584;356;128:23,68:28,69:13,102:1,103:4,104:12,7:13,61:51,117:26,23:10,89:52,38:37,28:40,29:46;3
957;1493;285;25.0;29;104:12,69:13,103:4;3
958;205;290;33.894009216589865;217;112:51,133:3,2:3,91:53,36:1,131:28,134:4,43:3,44:1,50:19,109:51;3
960;2298;308;37.291666666666664;48;128:20,117:28;3
961;2293;253;78.5;200;112:51,17:14,2:3,90:8,36:1,21:2,74:16,91:53,77:1,109:51;3
962;380;109;44.152542372881356;59;90:8,61:51;3
963;425;374;46.333333333333336;45;35:33,27:12;3
963;1884;396;38.92857142857143;56;35:28,131:28;3
964;2864;283;33.68055555555556;72;16:15,64:3,115:3,54:14,8:18,125:19;3
965;1242;2623;720.0;1;107:1;3
966;253;311;63.48837209302326;43;10:4,27:11,131:28;3
967;1794;221;33.07692307692308;26;41:3,51:8,137:15;3
967;1132;655;45.0;2;73:2;3
969;1435;292;20.0;5;10:3,44:2;3
969;1668;241;55.725806451612904;62;131:11,109:51;3
973;590;561;50.0;16;16:16;3
975;2763;327;59.6078431372549;204;16:16,136:1,132:28,116:3,6:1,54:17,119:23,8:18,89:48,125:20,85:29;3
975;44;148;110.0;3;43:3;3
976;2016;243;25.967741935483872;124;140:124;3
977;2576;398;35.07462686567164;67;59:4,106:1,3:18,110:20,78:24;3
978;928;247;15.0;15;14:15;3
979;150;252;25.0;59;90:8,63:51;3
981;1292;454;54.152542372881356;59;17:14,29:45;3
983;474;167;257.3863636363636;44;128:23,58:1,11:7,7:13;3
983;125;423;55.0;1;111:1;3
983;1518;1472;120.0;1;32:1;3
983;655;411;90.0;1;39:1;3
984;954;202;15.344827586206897;29;8:20,115:2,85:4,119:3;3
988;1177;333;43.013698630136986;73;35:61,27:12;3
991;2021;328;31.683417085427134;199;68:27,23:11,89:49,27:11,61:50,30:3,29:48;3
992;2801;545;38.65384615384615;26;81:3,97:23;3
992;1879;492;45.0;18;49:18;3
993;83;290;27.298850574712645;87;122:5,92:9,102:73;3
996;1023;114;10.0;18;49:18;3
999;1882;468;90.0;8;90:8;3
999;2291;304;75.98039215686275;51;55:51;3
1000;1971;213;37.291666666666664;72;90:8,35:64;3
1004;1062;289;55.989010989010985;91;90:8,35:62,44:2,131:14,133:5;3
1007;1924;437;83.87931034482759;58;44:2,133:5,55:51;3
1007;1511;240;95.0;7;129:7;3
1012;37;437;58.271186440677965;59;120:3,113:2,83:7,19:1,37:46;3
1013;376;283;70.0;3;64:3;3
1014;907;413;61.326530612244895;98;128:20,117:28,38:33,7:17;3
1017;2154;341;49.333333333333336;30;17:14,74:16;3
1018;2342;594;50.270270270270274;37;49:16,110:1,97:20;3
1021;1414;416;35.0;27;104:12,69:12,103:3;3
1023;746;342;30.0;18;49:18;3
1025;193;839;84.0;5;83:5;3
1025;2927;826;74.01960784313725;51;120:6,83:2,19:1,37:42;3
1026;2731;213;25.0;16;4:16;3
1027;518;143;20.0;14;17:14;3
1028;2974;604;60.0;8;14:8;3
1029;2581;51;15.0;20;14:20;3
1031;1195;479;118.92857142857143;14;17:14;3
1032;1625;548;64.84615384615384;65;131:14,55:51;3
1037;2800;490;80.0;43;128:23,11:7,7:13;3
1037;442;964;120.0;1;80:1;3
1037;286;838;53.75;16;4:16;3
1038;1249;534;46.483050847457626;118;98:2,5:4,102:71,121:4,56:6,41:4,122:8,92:9,137:10;3
1039;114;352;30.0;12;129:6,44:1,133:5;3
1041;2985;210;342.7304964539007;141;131:14,140:124,94:3;3
1041;2466;384;84.44444444444444;9;90:8,133:1;3
1043;2571;324;35.0;21;54:21;3
1043;2982;579;44.44444444444444;18;125:18;3
1046;1650;423;25.0;37;3:18,110:19;3
1046;515;426;30.0;2;98:2;3
1047;2236;404;59.09090909090909;66;104:12,28:39,69:12,103:3;3
1047;2167;384;60.0;11;27:11;3
1048;2545;476;60.0;50;38:37,7:13;3
1052;2598;198;29.692307692307693;65;131:14,55:51;3
1054;234;371;53.166666666666664;30;17:14,74:16;3
1058;2462;323;44.48979591836735;49;120:6,19:1,37:42;3
1059;48;920;79.28571428571429;14;137:3,41:1,5:3,121:7;3
1059;1733;828;80.0;6;98:6;3
1060;416;143;96.66666666666667;3;64:3;3
1060;2775;193;76.41509433962264;106;112:51,2:3,36:1,109:51;3
1061;1073;170;19.86842105263158;38;49:16,98:2,97:20;3
1062;610;190;37.72727272727273;143;35:64,131:14,133:5,55:50,90:8,44:2;3
1063;2034;607;45.0;37;49:15,110:1,97:21;3
1065;2163;335;127.82608695652173;46;29:46;3
1065;1349;206;40.23529411764706;85;9:34,89:51;3
1065;2040;307;95.45454545454545;99;128:23,117:26,38:37,7:13;3
1065;1370;267;81.6891891891892;74;102:74;3
1065;1179;355;118.43023255813954;86;49:16,97:20,63:50;3
1065;813;300;114.31372549019608;51;61:51;3
1065;350;237;76.98924731182795;186;35:62,140:124;3
1066;30;168;29.63768115942029;69;104:12,28:40,69:13,103:4;3
1068;1124;257;34.733333333333334;150;90:8,131:14,140:124,133:1,94:3;3
1069;344;219;37.33009708737864;103;112:53,109:50;3
1070;882;360;34.642857142857146;14;81:3,97:11;3
1071;639;334;38.494623655913976;93;9:34,90:8,63:51;3
1072;362;161;15.0;21;14:21;3
1073;2487;470;25.394736842105264;38;49:16,98:2,97:20;3
1074;586;441;48.125;16;16:16;3
1079;1963;372;30.502793296089386;179;3:14,5:4,102:71,41:4,106:1,110:18,123:1,78:24,137:10,56:6,121:4,122:8,59:5,92:9;3
1080;2231;320;23.764705882352942;85;8:18,49:18,119:23,97:26;3
1081;1538;617;80.0;7;83:7;3
1084;248;306;49.414414414414416;111;128:23,117:26,102:1,7:13,38:37,27:11;3
1085;829;345;64.28571428571429;14;17:14;3
1087;138;255;30.0;121;140:121;3
1087;2326;214;25.0;3;94:3;3
1092;2145;194;20.0;6;44:1,133:5;3
1092;419;161;49.285714285714285;63;35:63;3
1096;898;353;25.0;16;4:16;3
1098;1916;213;21.944444444444443;36;74:16,14:20;3
1099;502;162;29.65686274509804;102;102:102;3
1104;2977;530;57.0;5;75:3,62:2;3
1104;755;599;80.0;4;59:4;3
1106;856;157;30.0;34;112:18,2:3,131:6,10:3,133:4;3
1107;3007;270;28.30188679245283;53;91:53;3
1108;18;337;39.6;50;55:50;3
1109;2831;311;54.27536231884058;69;104:12,28:40,69:13,103:4;3
1109;1167;123;15.0;8;90:8;3
1111;2544;157;19.770642201834864;109;112:52,17:14,2:1,131:17,133:5,74:16,10:1,30:3;3
1113;836;204;23.541666666666668;72;17:14,83:7,29:51;3
1115;1904;3070;240.0;9;92:9;3
1115;1733;5014;282.14285714285717;21;41:3,51:8,137:10;3
1115;1734;5000;250.0;5;137:5;3
1117;1337;197;72.91666666666667;24;74:16,134:8;3
1119;2106;346;29.202898550724637;69;98:2,3:18,110:20,106:1,59:4,78:24;3
1120;2500;203;27.63157894736842;19;49:19;3
1122;2723;209;21.119402985074625;67;96:2,17:14,61:51;3
1124;1041;182;24.533333333333335;150;90:8,131:14,140:124,133:1,94:3;3
1126;2560;226;70.44776119402985;134;35:63,63:71;3
1126;1571;164;49.526315789473685;95;49:18,119:23,85:28,97:26;3
1126;63;368;76.57608695652173;184;16:1,115:3,91:53,140:124,54:3;3
1127;2429;209;27.53787878787879;132;90:8,140:124;3
1128;1924;430;88.8;75;8:19,16:18,125:17,54:21;3
1130;2005;429;34.642857142857146;14;81:3,97:11;3
1132;2862;700;40.0;32;5:11,121:9,73:3,10:1,122:5,15:3;3
1135;710;244;22.727272727272727;33;123:1,3:14,110:18;3
1136;1788;219;15.0;1;129:1;3
1136;2319;447;120.0;6;129:6;3
1137;2729;245;40.0;7;11:7;3
1138;2369;305;30.0;29;8:20,115:2,85:4,119:3;3
1139;1206;333;25.0;33;123:1,3:14,110:18;3
1140;3042;562;65.73529411764706;136;89:52,68:28,29:46,23:10;3
1142;828;283;25.0;88;122:8,92:9,102:71;3
1143;2802;457;95.55699481865285;386;35:62,3:18,5:11,102:73,41:3,106:1,140:124,110:20,51:8,78:24,137:15,121:9,122:5,59:4,92:9;3
1144;2391;250;44.285714285714285;14;83:14;3
1146;2593;467;60.0;3;32:3;3
1146;2867;461;30.0;8;124:4,58:1,116:3;3
1146;655;2023;120.0;1;39:1;3
1147;1096;225;30.0;16;4:16;3
1147;2897;255;35.19512195121951;41;1:3,101:2,24:7,88:1,107:15,108:1,13:7,46:5;3
1150;1262;305;120.0;1;80:1;3
1153;2113;236;29.772727272727273;44;16:17,64:3,119:24;3
1155;2187;229;15.0;18;49:18;3
1158;1137;258;35.0;7;11:7;3
1162;76;489;92.08333333333333;24;74:16,134:8;3
1163;2952;454;50.0;8;134:8;3
1163;1596;159;38.97260273972603;73;8:18,16:17,43:3,125:17,54:18;3
1166;440;486;46.206896551724135;58;83:7,29:51;3
1167;1626;246;135.9090909090909;11;27:11;3
1167;2623;251;159.75;40;10:4,131:28,90:8;3
1169;2051;372;62.583333333333336;60;80:1,128:20,11:6,4:16,7:17;3
1170;1996;298;49.285714285714285;14;17:14;3
1176;139;652;65.05154639175258;97;89:49,29:48;3
1176;2628;846;60.0;5;93:5;3
1177;963;146;43.35616438356164;73;35:61,27:12;3
1178;1607;306;33.507462686567166;67;90:4,35:63;3
1179;1126;130;20.0;119;16:1,49:18,97:26,54:3,63:71;3
1180;269;437;47.582417582417584;91;112:51,17:14,2:3,133:5,74:16,30:2;3
1182;541;185;15.0;29;104:12,69:13,103:4;3
1188;1736;252;40.833333333333336;6;120:3,113:2,19:1;3
1188;445;338;68.26086956521739;46;37:46;3
1189;3049;331;33.06603773584906;106;112:51,2:3,36:1,109:51;3
1191;72;223;30.0;19;50:19;3
1195;408;296;60.06172839506173;81;131:28,55:53;3
1195;298;36;237.5;8;134:8;3
1195;2515;413;25.0;21;17:14,44:2,133:5;3
1196;657;592;40.0;36;67:4,68:27,93:5;3
1197;2411;137;21.666666666666668;51;109:51;3
1199;662;164;17.4;50;55:50;3
1200;3056;357;25.0;44;49:18,97:23,81:3;3
1201;1816;364;75.0;44;86:44;3
1201;3065;170;45.625;8;134:8;3
1201;1239;273;94.6938775510204;98;128:20,117:28,38:33,7:17;3
1204;2524;599;61.886792452830186;53;91:53;3
1204;2997;577;20.178571428571427;56;10:2,109:51,30:3;3
1205;2313;226;64.24242424242425;66;104:12,28:39,69:12,103:3;3
1207;359;298;34.60526315789474;38;67:5,68:28,93:5;3
1209;2638;54;21.470588235294116;85;90:8,35:63,131:14;3
1210;2549;235;39.642857142857146;14;17:14;3
1213;615;352;27.857142857142858;7;129:7;3
1214;1844;249;20.0;88;122:8,92:9,102:71;3
1216;2714;338;30.0;36;128:23,7:13;3
1217;1447;278;50.0;7;44:2,133:5;3
1219;87;344;56.96296296296296;135;137:5,121:1,140:124,5:2,15:3;3
1219;1855;303;45.0;4;10:4;3
1220;1826;148;16.22641509433962;53;10:2,109:51;3
1221;1778;308;60.0;2;10:2;3
1221;1204;278;53.431372549019606;51;109:51;3
1223;225;244;22.298850574712645;87;122:5,92:9,102:73;3
1226;184;591;105.0;28;131:28;3
1226;560;561;247.5;4;134:4;3
1226;85;420;151.25;4;134:4;3
1226;1759;634;84.39226519337016;181;112:51,2:3,43:3,36:1,91:53,50:19,109:51;3
1227;762;325;29.444444444444443;18;125:18;3
1229;885;311;45.0;34;16:4,64:3,125:3,119:24;3
1231;712;224;30.0;66;104:12,28:39,69:12,103:3;3
1233;1147;966;64.82926829268293;41;1:3,101:2,24:7,88:1,107:15,108:1,13:7,46:5;3
1234;2877;125;48.958333333333336;24;74:16,134:8;3
1236;2200;292;36.65467625899281;139;128:23,131:28,117:28,38:36,7:13,43:3,134:8;3
1238;1092;414;60.0;6;44:1,133:5;3
1239;1939;282;113.23809523809524;21;14:21;3
1239;1405;154;39.38028169014085;710;128:20,3:14,68:27,5:7,7:17,137:13,140:121,28:39,23:11,89:49,92:9,29:48,69:12,97:21,35:61,38:33,103:3,104:12,41:5,110:18,49:15,117:28,56:6,121:11,122:8,123:1,61:50,63:51;3
1240;961;328;64.6484375;128;112:50,90:8,21:2,74:16,109:51,77:1;3
1240;818;222;56.666666666666664;21;14:21;3
1241;761;797;48.43333333333333;90;1:1,37:46,107:15,108:1,13:8,46:4,113:2,19:1,24:7,88:1,120:3,101:1;3
1242;1240;124;50.42553191489362;141;112:50,21:2,74:16,109:51,14:21,77:1;3
1242;2015;829;480.0;1;107:1;3
1244;1940;276;68.1;100;102:100;3
1246;1043;204;14.487179487179487;39;125:18,54:21;3
1247;728;260;68.88888888888889;63;35:63;3
1247;2012;398;63.95744680851064;235;1:3,37:42,108:1,55:51,24:7,88:1,63:71,101:2,13:7,46:5,29:45;3
1248;2251;140;19.210526315789473;95;49:18,119:23,85:28,97:26;3
1249;483;318;35.932203389830505;118;98:2,5:4,102:71,121:4,56:6,41:4,122:8,92:9,137:10;3
1251;219;245;18.75;16;4:16;3
1252;1604;270;61.42857142857143;98;128:20,117:28,38:33,7:17;3
1253;2088;473;50.0;29;17:14,131:14,133:1;3
1253;1762;687;50.0;6;44:2,133:4;3
1254;1056;341;32.30769230769231;13;97:13;3
1256;1474;264;74.70588235294117;136;10:3,27:12,140:121;3
1256;787;238;75.0;2;98:2;3
1258;1986;187;30.0;28;131:28;3
1258;1991;214;51.6025641025641;78;132:27,85:28,119:23;3
1260;2153;410;30.0;6;73:3,15:3;3
1261;2955;330;64.0354609929078;141;1:1,37:46,113:2,107:15,108:1,13:8,46:4,88:1,19:1,24:7,120:3,29:51,101:1;3
1262;2861;700;120.0;1;80:1;3
1264;1017;394;58.166666666666664;30;17:14,74:16;3
1265;1282;563;52.55102040816327;49;136:1,89:47,6:1;3
1265;1854;496;90.0;3;116:3;3
1270;2147;159;59.140625;64;35:64;3
1270;2012;174;30.0;7;129:7;3
1271;2407;290;39.43396226415094;53;91:53;3
1272;560;265;163.75;4;134:4;3
1272;2553;410;75.0;28;131:28;3
1272;2999;254;41.67567567567568;185;112:51,2:3,91:53,36:1,133:3,43:3,44:1,50:19,109:51;3
1274;609;623;158.33333333333334;3;15:3;3
1275;415;334;48.31730769230769;104;128:23,134:4,117:28,38:36,7:13;3
1277;2644;428;46.44385026737968;187;89:52,61:51,68:28,29:46,23:10;3
1277;940;392;50.0;2;30:2;3
1278;945;558;67.34375;32;5:11,121:9,73:3,10:1,122:5,15:3;3
1280;1706;199;27.63888888888889;144;131:28,133:5,134:8,55:51,44:1,61:51;3
1282;2403;811;68.86792452830188;53;32:1,6:1,39:1,136:1,89:47,58:1,124:1;3
1283;1712;261;45.0;63;112:1,131:11,109:51;3
